	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
128734	PHP	34	yiisoft_yii2_ReleaseController_980	nepromenjivi (readonly) niz	Obezbedite sortiranje redova dnevnika promena	0.0
106329	PHP	29	Respect_Validation_Factory_1757	dohvatanje putanje izvršavanja	 Definiše podrazumevanu instancu Factory.	0.0
40989	PHP	89	markrogoyski_math-php_LinearThroughPoint_3580	kako pročitati sadržaj iz .gz zapakovanog fajla	Izračunaj parametre regresije.	0.0
147566	PHP	66	cakephp_cakephp_BaseAuthenticate_1176	kako dohvatiti html kod sa veb sajta	Osnovna klasa autentifikacije sa uobičajenim metodama i svojstvima	0.0
44345	PHP	45	BookStackApp_BookStack_BrowserKitTest_785	inicijalizacija niza	Proveri da li stranica sadrži dati element.	0.0
65211	PHP	11	PHPOffice_PHPExcel_Exception_261	aes šifrovanje	Povratna funkcija za obradu greške.	0.0
66090	PHP	90	PHPOffice_PHPWord_Bookmarks_975	slanje binarnih podataka preko seriske veze	Klasa kolekcije obeleživača.	0.0
48325	PHP	25	DesignPatternsPHP_DesignPatternsPHP_UndoableCommand_6680	parsiranje binarne datoteke u prilagođenu klasu	Ova metoda se koristi da poništi promenu izazvana izvršavanjem poslednje komande.	0.0
14126	PHP	26	markrogoyski_math-php_Combinatorics_3047	dohvatanje trenutne ip adrese	Faktorijel. Predstavlja broj načina da se n stvari rasporedi. n!=n(n-1)(n-2)…(n-(n-1))	0.0
92979	PHP	79	PHPOffice_PHPExcel_Cell_180	dohvati opis http statusnog koda	Da li je ova c?elija u opsegu spajanja	0.0
92571	PHP	71	PHPOffice_PHPExcel_Cell_165	jedinstveni elementi	  Šalje obaveštenje kontroloru keš memorije	0.0
78961	PHP	61	Intervention_image_AbstractDecoder_435	kako odrediti da li je string valida reč	 Inicira novu sliku iz mešovitih podataka 	0.0
116728	PHP	28	briannesbitt_Carbon_CarbonInterval_253	isčitavanje tekstualne datoteke liniju po liniju	Poredi 2 intervala datuma.	0.0
154078	PHP	78	markrogoyski_math-php_Average_3465	kopiranje putanje fajla	Dohvatite izveštaj o svim prosecima preko liste brojeva. Uključuje srednju vrednost, medijanu, geometrijsku sredinu, harmoničnu sredinu, kvadratnu sredinu	0.0
66394	PHP	94	PHPOffice_PHPWord_FootnotePropertiesTest_1051	oduzimanje medijana iz svake kolone	Test će izbaciti izuzetak ukoliko su prosleđene vrednosti za poziciju pogrešne.	0.0
22464	PHP	64	phacility_phabricator_diff_match_patch_456	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Nalazi zajednički prefiks za dva stringa.	0.0
101757	PHP	57	PrestaShop_PrestaShop_AddressFormat_793	pronađi int unutar stringa	Proverava da li postoji ime polja i proverava dostupnost asocijacije između nazva polja i kalse (ClassName:fieldName) ako je separator pregledan.	0.0
133617	PHP	17	walkor_Workerman_AsyncTcpConnection_9648	dijagram rasejanja	Pokušava da emitujete onError povratni poziv	0.0
149981	PHP	81	mockery_mockery_Expectation_468	konvertuj string datum u yyyymmdd format	Postavite povratnu vrednost ili sekvencijalni red povratnih vrednosti	0.0
50599	PHP	99	Intervention_image_AbstractDecoder_417	kako efikasno pročitati .csv datoteku	Inicijalizuj novu sliku iz binarnog podatka.	0.0
153461	PHP	61	PrestaShop_PrestaShop_AdminAttributesGroupsController_873	kako odrediti da li je string valida reč	Zamenjuje nadređenog za brisanje stavki sa podspisa	0.0
431	PHP	31	BookStackApp_BookStack_helpers_731	dohvatanje unutrašnjeg svojstva html taga	Provera da li je korisnik prijavljen	0.0
109849	PHP	49	bcit-ci_CodeIgniter_Loader_377	pretvaranje html stranice u pdf	 CI Autoloader Učitava komponente koje su navedene u config/autoload.php file.	0.0
110746	PHP	46	bobthecow_psysh_Configuration_1493	kako obrnuti string	Postavlja trenutnu lokaciju direktorijuma podataka ljuske.	0.0
137377	PHP	77	symfony_http-foundation_Response_9885	raspakivanje velikih datoteka	Vraća zaglavlje datuma kao instancu DateTime	0.0
138731	PHP	31	symfony_http-foundation_Cookie_7839	dohvatanje unutrašnjeg svojstva html taga	Stvara kopiju kolačića sa novom vrednošću	0.0
69507	PHP	7	PHPOffice_PHPWord_TemplateProcessor_947	konfuziona matrica	Zameni blok.	0.0
48812	PHP	12	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_6892	linearna regresija	Abstraktna klasa popravljač predstavlja osnovnu klasu za popravljače čiji zadatak će biti ispravljanje tipova u PHPDoc.	0.0
54993	PHP	93	Intervention_image_Color_568	čitanje elemenata iz html-a - <td>	Inicijalizuj boju objekta iz datog ImagickPixel objekta.	0.0
146176	PHP	76	phalcon_cphalcon_Safe_1568	podvuci tekst u label vidžetu	Rešava zaglavlja u php_phalcon	0.0
15710	PHP	10	markrogoyski_math-php_Geometric_3232	binomna raspodela	Kumulativna raspodela	0.0
98966	PHP	66	PHPOffice_PHPWord_Settings_901	kako dohvatiti html kod sa veb sajta	Postavlja opciju kompatibilnosti koju koristi XMLWriter Ovo postavlja setIndent i setIndentString za bolju kompatibilnost	0.0
9669	PHP	69	jorgecasas_php-ml_Adaline_852	matrica množenja	Prilagođava težine uzimajući u obzir date uzorke i ciljeve koristeći gradijentni spust.	0.0
118048	PHP	48	briannesbitt_Carbon_CarbonInterval_224	prekopiraj u klibord	Vra?a trenutni kontekst iz poziva makronaredbe ili novi ako je stati?an. 	0.0
75620	PHP	20	CachetHQ_Cachet_RemoveIncidentCommand_1173	zamena delova datoteke	 Kreiranje nove instance komande za uklanjanje incidenta.	0.0
90057	PHP	57	Maatwebsite_Laravel-Excel_DelegatedMacroable_734	pronađi int unutar stringa	 Dinami?ki rukuje pozivima klasi	0.0
136831	PHP	31	matomo-org_matomo_Container_165	dohvatanje unutrašnjeg svojstva html taga	Vraća element ako je pronađen njegov id	2.0
151966	PHP	66	sebastianbergmann_comparator_DoubleComparator_2337	kako dohvatiti html kod sa veb sajta	Upoređuje dve vrednosti da li su jednake	0.0
26652	PHP	52	w7corp_easywechat_Client_2093	normalna raspodela	Uploaduj sliku.	0.0
17960	PHP	60	markrogoyski_math-php_PCA_3564	prilagođeni http odgovor greške	Analiza osnovnih komponenti. PCA koristi korelaciju između vektora da nađe transformaciju koja minimizuje varijabilnost.	0.0
45737	PHP	37	CachetHQ_Cachet_CreateComponentCommand_1165	parsiranje json datoteke	Ovo je klasa koja pravi komponente naredbi.	0.0
14799	PHP	99	markrogoyski_math-php_Complex_2934	kako efikasno pročitati .csv datoteku	Proverava jednakost. Dva kompleksna broja su jednaka ako i samo ako su njihovi i realni i imaginarni delovi jednaki.	0.0
6756	PHP	56	dompdf_dompdf_Cpdf_339	deserializacija json-a	Crta bezier-ovu krivu zasnovanu na četiri kontrolne tačke.	0.0
123683	PHP	83	googleapis_google-api-php-client_ClientTest_678	sve permutacije liste	Testiranje da li je Refresh Token postavljen kada je osvežen.	0.0
85523	PHP	23	Intervention_image_ImageManager_504	html šifrovan string	Kreira instancu drajvera u skladu sa config podešavanjima 	0.0
23588	PHP	88	predis_predis_Client_2131	parsiranje argumenata komandne linije	Vraća trenutno stanje osnovne veze.	0.0
138993	PHP	93	symfony_http-foundation_Cookie_9711	čitanje elemenata iz html-a - <td>	Vraća kolačić kao string	0.0
11935	PHP	35	markrogoyski_math-php_Algebra_2490	filtriranje niza	Najmanji zajednički sadržalac. Najmanji pozitivni ceo broj koji je deljiv i sa a i sa b. Na primer, NZS brojeva 5 i 2 je 10.	0.0
52292	PHP	92	Intervention_image_AbstractDriver_441	pozicije podstingova u stringu	Inicijalizuj novu sliku iz datog ulaznog podatka.	0.0
120295	PHP	95	cakephp_cakephp_BasicAuthenticate_1189	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Rukuje neautorizovanom pokušaju pristupa šaljući odgovarajuće zaglavlje za logovanje	0.0
37264	PHP	64	Sylius_Sylius_LaminasPriorityQueueStub_452	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Ukloni stavku iz reda. Operacija je potencijalno spora jer zahteva ponovnu inicijalizaciju i popunjavanje reda. Napomena: Ovo uklanja prvu pronađenu stavku koja se podudara sa datom stavkom. 	0.0
50029	PHP	29	Intervention_image_AbstractCommand_536	dohvatanje putanje izvršavanja	Kreiraj novu instancu komande.	0.0
38940	PHP	40	barryvdh_laravel-debugbar_LaravelDebugbar_111	šifriraj url	Sakupi podatke iz kolekcije.	0.0
38821	PHP	21	symfony_http-foundation_Response_8034	klasterizacija metodom k-srednjih vrednosti	Utvrdi da li se validatori odgovora(ETag, last-modified) podudaraju sa uslovnom vrednošću navedenom u zahtevu. Ako odgovor nije modifikovan postavi statusni kod na 304 i ukloni stvarni sadržaj pozivanjem metode setNotModified().	0.0
127666	PHP	66	walkor_Workerman_Worker_7771	kako dohvatiti html kod sa veb sajta	Zaustavite trenutnu radnu instancu	0.0
22330	PHP	30	phacility_phabricator_diff_match_patch_453	odprema json datoteke pomoću HttpClient POST zahteva	Razmatra presek između dva teksta.	0.0
118886	PHP	86	briannesbitt_Carbon_CarbonPeriod_326	pretvoriti uint8 niz u sliku	Konvertuje datumski period u string. 	0.0
60151	PHP	51	Intervention_image_ImageServiceProvider_511	kako nasumično izabrati broj	Dohvati servis provajder u skladu sa Laravel verzijom.	0.0
81274	PHP	74	Intervention_image_Color_633	dohvatanje svih roditelja xml čvora	 Izra?unava celobrojnu vrednost trenutne instance boje	0.0
124334	PHP	34	PrestaShop_PrestaShop_Address_786	nepromenjivi (readonly) niz	Vraća ID adrese za dati ID dobavljača	0.0
136885	PHP	85	matomo-org_matomo_Container_165	kako proveriti da je checkbox štikliran	Vraća element ako je pronađen njegov id	0.0
143028	PHP	28	PrestaShop_PrestaShop_CMSCategory_855	isčitavanje tekstualne datoteke liniju po liniju	Vrati niz svih podređenih elemenata trenutne CMSCategorije	0.0
111265	PHP	65	bobthecow_psysh_Configuration_1518	levenshteinova slicnost stringova	Omoguc?ite ili onemoguc?ite Unicode u izlazu specifi?nom za PsiSH.  Imajte na umu da ovo uopšte ne onemogućava Unicode izlaz, već samo to čini tako da PsiSH neće sam davati bilo koji.	0.0
123713	PHP	13	googleapis_google-api-php-client_ClientTest_679	vreme tolerisanja za prijem na soketu	Testiranje da Refresh Token nije postavljen kada je novi osveženi token vraćen.	0.0
122789	PHP	89	walkor_Workerman_Worker_7371	kako pročitati sadržaj iz .gz zapakovanog fajla	Stopiranje.	0.0
125883	PHP	83	wallabag_wallabag_AnnotationRepository_2419	sve permutacije liste	Uklonite sve napomene za korisnički ID. Koristi se kada korisnik žželi da resetuje sve informacije	0.0
134752	PHP	52	danielstjules_Stringy_Stringy_10278	normalna raspodela	Vraća true ako niz sadrži samo heksadecimalne znakove, false u suprotnom	0.0
62859	PHP	59	PHPOffice_PHPExcel_Autoloader_126	regex ne razlikuje velika i mala slova	Registruj Autoloadersa sa SPL-om.	0.0
102762	PHP	62	PrestaShop_PrestaShop_Address_780	zamena http entiteta	Proverava da li je država aktivna za datu adresu.	0.0
15285	PHP	85	markrogoyski_math-php_Descriptive_3486	kako proveriti da je checkbox štikliran	Varijansa populacije - Koristi se kada su sva merenja dostupna. Ako se koristi na podskupu podataka može biti pristrasna varijansa. 	0.0
2157	PHP	57	Intervention_image_Color_634	pronađi int unutar stringa	Izračunaj RGB(A) u obliku niza za trenutnu instancu boje	0.0
113735	PHP	35	botman_botman_BotMan_544	filtriranje niza	Kreiranje grupe naredbi sa deljenim atributima.	0.0
138812	PHP	12	symfony_http-foundation_Cookie_9709	linearna regresija	Stvara kopiju kolačića sa novom putanjom na serveru na kojem će kolačić biti dostupan	0.0
36425	PHP	25	PrestaShop_PrestaShop_Address_781	parsiranje binarne datoteke u prilagođenu klasu	Pošalji zahtev za proveru da li je potreno polje za DNS u zavisnosti od trenutno izabrane države.	0.0
43991	PHP	91	BookStackApp_BookStack_2015_08_09_093534_create_page_revisions_table_775	otpakovanje podataka iz tekstualne datoteke	Pokreni migraciju	0.0
12023	PHP	23	markrogoyski_math-php_Algebra_2493	html šifrovan string	Diskriminanta.	0.0
109610	PHP	10	bcit-ci_CodeIgniter_Loader_371	binomna raspodela	Da li je u?itano Uslužna metoda koja testira da li je klasa u nizu Uglavnom se koristi od strane Form Helper funkcije _get_validation_object().	0.0
123348	PHP	48	woocommerce_woocommerce_class-wc-breadcrumb_1837	prekopiraj u klibord	Dodavanje breadcrumb za straničenje.	0.0
124612	PHP	12	getgrav_grav_Grav_1205	linearna regresija	Pokušava da pronađe medije, druge datoteke i preuzme ih	0.0
64670	PHP	70	PHPOffice_PHPExcel_Cell_185	štampanje rezimea modela	Kreiraj opseg iz datih stringova sa koordinatama.	0.0
135605	PHP	5	erusev_parsedown_Parsedown_1872	čuvanje liste u datoteku	Zamenite pojave $regexp sa $Elements u $text. Vrati niz elemenata koji predstavljaju zamenu	0.0
40602	PHP	2	markrogoyski_math-php_Pascal_3251	red sa prioritetom	Klasa Paskalne raspodela ( pseudonim klasa za negativnu binomnu raspodelu) https://en.wikipedia.org/wiki/Negative_binomial_distribution	0.0
122587	PHP	87	walkor_Workerman_Worker_7353	memoizacija na disk - persistentna memoizacija	Čuvanje pid.	0.0
113648	PHP	48	botman_botman_BotMan_541	prekopiraj u klibord	Oslukiva? za priloge lokacije. 	0.0
14741	PHP	41	markrogoyski_math-php_Complex_2934	kreiraj kolačić	Proverava jednakost. Dva kompleksna broja su jednaka ako i samo ako su njihovi i realni i imaginarni delovi jednaki.	0.0
122631	PHP	31	walkor_Workerman_Worker_7368	dohvatanje unutrašnjeg svojstva html taga	Nadziranje svih procesa dece. 	0.0
92402	PHP	2	PHPOffice_PHPExcel_Calculation_163	red sa prioritetom	 Vra?a listu svih imena implementiranih Excel funkcija	0.0
1338	PHP	38	Intervention_image_AbstractColor_410	dohvati trenutnu vrednost posmatrača	Računa heksadecimalnu vrednost trenutne instance boje.	0.0
13622	PHP	22	markrogoyski_math-php_Binomial_3216	povezivanje na sql server	Binomijalna raspodela - funkcija gustine verovatnoće	0.0
146771	PHP	71	matomo-org_matomo_Archive_48	jedinstveni elementi	Pravi upite i vraća metričke podatke u nizu. Ako je u {@link build()} ili {@link factory()} zatraženo više veb lokacija, rezultat će biti indeksiran prema ID-u lokacije. Ako je u {@link build()} ili {@link factory()} zatraženo više tačaka, rezultat će biti indeksiran po tačkama. Indeks ID-a mesta je uvek prvi, pa ako je zatraženo više lokacija i perioda, rezultat će se prvo indeksirati pomoću ID-a lokacije, a zatim tačke	0.0
106064	PHP	64	PrestaShop_PrestaShop_CMSCategory_856	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	 Povera da li se CMSCategory može pomeriti u drugu. 	0.0
146181	PHP	81	phalcon_cphalcon_Safe_1568	konvertuj string datum u yyyymmdd format	Rešava zaglavlja u php_phalcon	0.0
4538	PHP	38	bobthecow_psysh_ConfigPaths_1466	dohvati trenutnu vrednost posmatrača	Vrati trenutnu putanju do home direktorijuma. Vraća najviši direktorijum koji trenutno postoji. Ako nijedan ne postoji, vraća direktorijum u zavisnosti od operativnog sistema.	0.0
144781	PHP	81	magento_magento2_Archive_2845	konvertuj string datum u yyyymmdd format	Klasa za rad sa arhivama	0.0
138866	PHP	66	symfony_http-foundation_Cookie_9709	kako dohvatiti html kod sa veb sajta	Stvara kopiju kolačića sa novom putanjom na serveru na kojem će kolačić biti dostupan	0.0
12378	PHP	78	markrogoyski_math-php_ArbitraryInteger_2905	kopiranje putanje fajla	Faktorijel. Izračunaj faktorijel za ArbitraryInteger.	0.0
114901	PHP	1	briannesbitt_Carbon_CarbonInterval_215	pretvaranje int u string	Prikazuje trenutnu konfiguraciju za sate po danu.	0.0
148101	PHP	1	symfony_http-foundation_UrlHelper_8061	pretvaranje int u string	Pomoćna usluga za manipulisanje URL-ovima unutar i izvan opsega zahteva	0.0
146923	PHP	23	matomo-org_matomo_Archive_788	html šifrovan string	Prikazuje ID-ove arhive za lokacije, periode i imena arhiva za koja se vrši upit. Ova funkcija će koristiti keširanje idarchive ako ima prave podatke, šalje upite ka arhiviranim tabelama za ID-ove bez pokretanja arhiviranja ili sa pokrenutanjem arhiviranja i dobijanja idarchive iz instanci ArchiveProcessor-a	0.0
59064	PHP	64	Intervention_image_Font_656	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Proračunaj granični opseg trenutne postavke fonta.	0.0
122782	PHP	82	walkor_Workerman_Worker_7371	pretvoriti utc vreme u epohu	Stopiranje.	0.0
91274	PHP	74	PHPOffice_PHPExcel_Calculation_148	dohvatanje svih roditelja xml čvora	Briše keš ra?unanja za navedeni radni list	0.0
47771	PHP	71	DesignPatternsPHP_DesignPatternsPHP_PostId_6411	jedinstveni elementi	Ovo je odličan primer klase čiji objeki enkapsuliraju vrednost. Objekat je određen samom njegovom vrednošću i njegova validnost je zagarantovana prilikom kreiranja. Driga važna osobina vrednost objekta je nepromenljivost njegovog unutrašnjeg stanja. Obrati pažnju da se koristi imenovan konstruktor(iz int) koja pomalo utiče na kontekst prilikom kreiranja objekta.	0.0
154927	PHP	27	googleapis_google-api-php-client_Verify_671	pretvaranje int u bool	Omotač oko Google Access Tokena koji pruža pogodnosti	0.0
130587	PHP	87	phalcon_cphalcon_functions_2095	memoizacija na disk - persistentna memoizacija	Dohvatite mysql db opcije	0.0
22792	PHP	92	phacility_phabricator_diff_match_patch_470	pozicije podstingova u stringu	Predstavlja razliku kao enkodovan string koji opisuje operacije potrebne da se tekst1 transformiše u tekst2. Na primer =3\\t-2\\t+ing znači zadrži 3 karaktera, obriši dva karaktera i dodaj ing. Operacije su odvojene tabovima.	0.0
99039	PHP	39	PHPOffice_PHPWord_Settings_903	dohvati naziv za vrednost enumerisanog tipa podatka	Postavlja klasu zip rukovaoca	0.0
98679	PHP	79	PHPOffice_PHPWord_SettingsTest_1020	dohvati opis http statusnog koda	 Test u?itavanja konfiguracije	0.0
142569	PHP	69	symfony_http-foundation_Response_8045	matrica množenja	Čisti ili ispira izlazne bafere do ciljanog nivoa. Rezultatni nivo može biti veći od ciljnog ako je naišao na ne uklonjivi bafer	0.0
25022	PHP	22	symfony_finder_Finder_1094	povezivanje na sql server	Odstranjuje skrivene direktorijume i fajlove (sve koji počinju tačkom). Ova opcija je podrazumevano omogućena.	0.0
112147	PHP	47	bobthecow_psysh_Configuration_1568	pročitaj svojstva datoteke	Interna metoda za primenu prilago?avanja stila izlaznog formatera. Ovo se poziva pri inicijalizaciji izlaza ljuske, i opet ako su podešavanja formatera stila ažuriran.	0.0
62653	PHP	53	Intervention_image_TrimCommand_622	Nelder-Mead optimizacija	Odseci delove slike.	0.0
55106	PHP	6	Intervention_image_Color_571	postgresql konekcija	Dohvati RGBA vrednosti u string formatu trenutne instance boje.	0.0
93420	PHP	20	PHPOffice_PHPExcel_Cell_186	zamena delova datoteke	Poredi 2 ?elije	0.0
16802	PHP	2	markrogoyski_math-php_NewtonsMethod_3040	red sa prioritetom	Njutnov metod, takođe poznat kao Njutn-Rapsonov metod. U numeričkoj analizi, Njutnov metod je metod za nalaženje iterativno boljih aproksimacija korena funkcije.	0.0
